fighter_id,strikingVolume,strikingSuccess,strikingDefense,knockdownsPerMin,grappingSuccess,grapplingDefense,finishingAbility,controlDominance,weightclass
2022,-0.6470422607931815,-1.5471967489581304,-0.5922624586312473,0.9544533566825788,1.6179846178986022,-0.709359738781044,-0.7022516113025725,1.5688895358453123,Women's Featherweight
2024,0.1452986859472342,-0.7148556554177883,0.5180225982971577,-0.3857960404542969,-0.3842112519676338,-0.3040724267510828,0.2066209476036498,-0.1896568155103704,Bantamweight
2025,-0.1451585141717956,1.1633955878466324,-1.131623576886012,0.0705669813967153,1.4056889837310804,-1.4765503275238605,2.259464079625224,-0.2038340481838317,Lightweight
2026,-0.4307864610660057,0.3732967669687653,-0.4581544149106408,-0.3643844932569037,2.4137549853997915,0.7415230451568993,-0.6174091357646861,0.0004860055595796,Featherweight
2029,0.7822280523027456,0.124506969869965,-0.0670513056216233,-0.8465394256799571,-0.0092172206832084,-1.5969701899113298,-0.5447300557784258,0.1415286022750386,Featherweight
2030,-0.2263601233411668,-0.8786612801967028,-0.2110986044683683,-0.2172823273434049,-0.8640106546683828,0.1117623005456677,-0.2815311094557539,-0.3006294497765733,Flyweight
2031,-0.3017500773909649,0.063731383261059,-0.1981356775135643,-0.3098510344228354,-0.5854560387435819,-0.8148994707087697,-0.5525641331335486,-0.2977472037150424,Heavyweight
2034,-0.1487126764293989,0.3617225743170658,0.0332986578213981,-0.652412604535516,0.123397867846827,-0.1762562831262784,-0.714616917241609,-0.3204973634599738,Heavyweight
2035,1.5960577203862736,-0.3325696193116166,1.1854261136216315,0.7364203519874569,-0.514383805340195,-0.1436620732880974,-0.4576130310266763,-0.3381125825989267,Welterweight
2036,0.3659515419780924,0.0924127172136203,-0.2103060215650407,-0.1570438122925339,-0.3496102909318611,0.5648756340667271,0.6213478657304159,-0.5077125072991916,Flyweight
2037,-0.4135954936856582,0.0915503224007411,0.3382722258104633,0.0470761431308323,0.2196926074762641,0.5742107621504868,0.595422994631804,-0.5411554465314726,Women's Flyweight
2047,-0.7802919571654621,-0.1251578679803964,0.2358585791826976,-0.5040815104542435,-0.8101904433685514,-1.2351176676067854,-0.7669657551399585,-0.2819914890924194,Women's Strawweight
2048,1.0769630354332511,1.1943831563819782,0.7520813784564364,0.0834746267161186,-0.3478214450900342,-0.0734407353886349,1.4784024576216102,-0.1796158662414288,Light Heavyweight
2050,-1.0432005873696446,-1.0726652937501002,-0.500286480767369,-0.0306119460651401,-1.0071886152003642,-0.2730204024569589,-0.4229219058470996,-0.3877262969546865,Heavyweight
2051,1.169319068887896,0.1447422240181241,0.762574717933219,-0.4280294891169194,-1.0226314126808076,-0.504975292302441,-0.373661617127812,-0.1893361932291157,Flyweight
2053,0.1204461563582067,1.2452022881998426,0.2978475676668113,-0.1750360003794936,-0.8651231446275839,-0.071561581671166,1.4683562099739724,-0.1960139282425282,Middleweight
2054,-0.2242911608441897,-0.2979855118330384,-0.1777112970766765,-0.1215560379210437,-0.2386297303072772,-0.0734407353886349,-0.0299583708409652,-0.056660279813187,Light Heavyweight
2056,-0.1982422045785904,0.0336791293274375,-0.3374474408995345,-0.091634137540388,0.2598420841003332,0.1311792575618587,0.2999955603852233,-0.1240580487360447,Light Heavyweight
2057,-0.3369933937171219,-1.2838432523188026,-0.5150386300116405,0.0258409485772501,-0.2751185397009922,-1.2009127407537588,1.5531259870858325,-0.128912789127064,Bantamweight
2058,-1.5874208223055692,0.0447130152514877,-0.6351791242717797,-0.6626572635372093,0.7350674841629682,0.118352358829888,-0.3704526407458574,-0.3824094475682886,Bantamweight
2060,0.4427919224632894,-0.2820493446166054,1.6291739720701002,-1.0236768888136525,,0.8571658983069432,-1.2847816840013293,-0.3872049766523749,Welterweight
