id,fighter_id,strikingVolume,strikingSuccess,strikingDefense,knockdownsPerMin,grappingSuccess,grapplingDefense,finishingAbility,controlDominance,weightclass
516,2321,-1.6402942949498664,-1.0576140074709572,0.11645039078947945,-0.6626572635372093,0.14429665111927634,-0.15387694743340422,-1.139884091878533,-0.2450613559602374,Bantamweight
517,2322,-0.8208415385469395,0.15226508389769455,1.2433408202782994,0.2147641167112257,0.3786853310275875,0.9235698999765859,-0.3507848183360772,-0.15328682132590926,Middleweight
518,2323,0.4931205990884108,0.36054813285981474,0.08440368754894736,0.07132846099226613,2.221060962278494,0.18294529083616848,0.6275429729701545,0.13949369113821394,Lightweight
519,2324,-0.6088927917962954,0.06641182802980987,2.4900077400187266,-0.17519441710288455,-0.28106045918282807,-1.0647957755999433,-1.2375097203499246,-0.22613250203136787,Lightweight
520,2325,-2.4011316734074506,-1.4852369582313487,-0.6762979914532924,-0.8465394256799571,-0.6802657218167727,1.048210682542896,-1.1261626956685098,-0.4953827176090111,Featherweight
521,2326,-0.5034808521690305,0.032595633854108075,-0.34790695868671706,-0.04531974108901042,-1.2595014701776703,-0.334013840567277,1.165166038588964,-0.19480063644649898,Middleweight
522,2327,-1.0603766129788887,-1.3126534700256263,-0.13883129263053015,-0.17519441710288455,-0.4796206558270122,-0.3236375821368928,0.6275429729701545,-0.2148278680148694,Lightweight
523,2328,0.9873552580140845,-0.39798833421602275,-0.6010948785370908,0.282952526610063,0.011376185039885847,-0.4981219798946742,1.1967242749226294,-0.3997572196800466,Welterweight
524,2329,1.2544209197679315,0.7776320685316256,1.4258071056831356,-0.6626572635372093,-1.0469518317073947,-0.6983355599599884,-1.139884091878533,-0.4780684117192323,Bantamweight
525,2330,0.6814353877936566,0.5098251644710434,-0.3892608341662409,-0.06842119652530963,-0.7816922700674387,-0.035409395790150934,-0.0718517870248752,-0.07668794671009478,Lightweight
526,2331,1.0176746142047879,-0.2196208478070361,0.9781901329193771,-0.6626572635372093,-0.8683913089996442,0.6083651101038138,-0.0626800602927867,-0.25447742262639306,Bantamweight
527,2332,0.22346667749327578,-0.46734629897970376,0.6909376483195687,-1.0236768888136523,1.8224723829717704,,-1.2847816840013293,7.108834778107115,Welterweight
528,2333,0.6691614642146103,1.0204227533969261,1.321109262042912,-0.17519441710288455,,-0.515789706368054,0.3167008574168078,-0.27527113059550007,Lightweight
529,2334,-0.27432224184221415,3.1348321162031523,-1.1712268842528382,0.10869846910130324,2.6712919601896776,,0.3167008574168078,0.6447339611585635,Lightweight
530,2335,-0.031069206882537892,1.2816075140824628,-1.5164893380154738,-0.8465394256799571,0.17866522733030968,-1.2763422053714235,-1.1261626956685098,-0.5558565492992069,Featherweight
531,2336,-0.34592733761553857,1.4665437765838423,-1.096510482288207,0.7826085182072747,0.620120557249355,,-1.1261626956685098,7.234989050728229,Featherweight
532,2337,-0.8645285867074554,0.7148501480078647,-1.6063448722488984,-0.00905001460527988,5.017035044801439,,0.2066209476036498,3.093337296138968,Bantamweight
533,2338,0.8688354897550594,1.0886448871881205,-0.07480801581885117,6.949453296111802,-0.5928904961050954,,0.6554559607643773,0.07095074123341859,Bantamweight
534,2339,-0.33742793215663475,-1.1528345355285994,0.022993420527253314,1.7767344273617862,,-0.7105544899184773,2.9430366590662804,0.6264224438265993,Flyweight
535,2341,-1.430347725816357,-0.15231049190709595,-1.820963777972866,-0.4280294891169194,0.004737289138712674,0.4641837821731583,0.6213478657304159,-0.47456880657820727,Flyweight
536,2342,2.017602219216317,-0.2440446311047161,0.8739247831624146,2.750654531388967,,,-0.9264446631601605,-0.6171463211739995,Flyweight
537,2343,-0.062064305545582524,-0.9889675322177427,1.0818726470598348,-0.17519441710288455,-1.3060095271714582,1.1655413806546069,-0.0718517870248752,-0.22421627860735993,Lightweight
538,2344,0.7502364301361223,0.6892305350887039,-0.365283635803518,0.7502295909260978,1.266546322504887,-0.8508935335780861,-0.31215699982239187,0.8078643878417904,Featherweight
