event_id,winner,loser,weight_class,title_fight,true_method,round_end,time,outcome,fight_url
123,Jon Jones,Stephan Bonnar,Light Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/afb9d3476c5caafa
123,Karo Parisyan,Dong Hyun Kim,Welterweight,No,Overturned,3,5:00,win,http://www.ufcstats.com/fight-details/aa161809e78bef96
123,Clay Guida,Nate Diaz,Lightweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/92e9c53671ac8fe7
123,Jon Fitch,Akihiro Gono,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/c598261fac8cf23a
123,Thiago Tavares,Manvel Gamburyan,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/e6dd15ef9fd7927e
123,John Howard,Chris Wilson,Welterweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/08f5bdfe45082ec5
123,Jake O'Brien,Christian Wellisch,Light Heavyweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/1cb28e867dd749b8
123,Dan Cramer,Matt Arroyo,Welterweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/fb7d31b36bebc5af
124,Joe Lauzon,Jeremy Stephens,Lightweight,No,SUB,2,4:43,win,http://www.ufcstats.com/fight-details/83c5a944258d2332
124,Cain Velasquez,Denis Stojnic,Heavyweight,No,KO/TKO,2,2:34,win,http://www.ufcstats.com/fight-details/2d80f60b67791b97
124,Josh Neer,Mac Danzig,Lightweight,No,SUB,2,3:36,win,http://www.ufcstats.com/fight-details/df7f3c60c523ca55
124,Anthony Johnson,Luigi Fioravanti,Welterweight,No,KO/TKO,1,4:39,win,http://www.ufcstats.com/fight-details/868833557ae90877
124,Kurt Pellegrino,Rob Emerson,Lightweight,No,SUB,2,3:14,win,http://www.ufcstats.com/fight-details/0a1f2e1f9d91bc9a
124,Dan Miller,Jake Rosholt,Middleweight,No,SUB,1,1:03,win,http://www.ufcstats.com/fight-details/14c3447726332f2b
124,Matt Veach,Matt Grice,Lightweight,No,KO/TKO,1,4:34,win,http://www.ufcstats.com/fight-details/6a663c04dfe5b88e
124,Gleison Tibau,Rich Clementi,Lightweight,No,SUB,1,4:35,win,http://www.ufcstats.com/fight-details/c9721146eba68c2a
124,Nick Catone,Derek Downey,Middleweight,No,SUB,2,1:15,win,http://www.ufcstats.com/fight-details/26888b89fbd860cf
124,Matthew Riddle,Steve Bruno,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/e4420b9812501c17
125,Diego Sanchez,Joe Stevenson,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/56aac937d9f1d13a
125,Dan Hardy,Rory Markham,Welterweight,No,KO/TKO,1,1:09,win,http://www.ufcstats.com/fight-details/9379672d351808a3
125,Nate Marquardt,Wilson Gouveia,Middleweight,No,KO/TKO,3,3:10,win,http://www.ufcstats.com/fight-details/c1b0670419fa0894
125,Demian Maia,Chael Sonnen,Middleweight,No,SUB,1,2:37,win,http://www.ufcstats.com/fight-details/995d42d9ff422ed1
125,Paulo Thiago,Josh Koscheck,Welterweight,No,KO/TKO,1,3:29,win,http://www.ufcstats.com/fight-details/fd05ac3ac2f7d042
125,Terry Etim,Brian Cobb,Lightweight,No,KO/TKO,2,0:10,win,http://www.ufcstats.com/fight-details/0bf249717dacc5c3
125,Junior Dos Santos,Stefan Struve,Heavyweight,No,KO/TKO,1,0:54,win,http://www.ufcstats.com/fight-details/95c229097cd2d7c3
125,Evan Dunham,Per Eklund,Lightweight,No,KO/TKO,1,2:13,win,http://www.ufcstats.com/fight-details/d89b849df7bff79b
125,Mike Ciesnolevicz,Neil Grove,Heavyweight,No,SUB,1,1:03,win,http://www.ufcstats.com/fight-details/0d395cb5d91f811f
125,Paul Kelly,Troy Mandaloniz,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/cdfaa6f4154a0ee9
126,Quinton Jackson,Keith Jardine,Light Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/011d818ec9bb3de6
126,Shane Carwin,Gabriel Gonzaga,Heavyweight,No,KO/TKO,1,1:09,win,http://www.ufcstats.com/fight-details/038c472ae3fd7728
126,Matt Brown,Pete Sell,Welterweight,No,KO/TKO,1,1:32,win,http://www.ufcstats.com/fight-details/1df12710cfdb60f4
126,Matt Hamill,Mark Munoz,Light Heavyweight,No,KO/TKO,1,3:53,win,http://www.ufcstats.com/fight-details/798ca95afb5875ef
126,Gray Maynard,Jim Miller,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/789a8911fcd6de13
126,Tamdan McCrory,Ryan Madigan,Welterweight,No,KO/TKO,1,3:35,win,http://www.ufcstats.com/fight-details/31535a79c5959be8
126,Kendall Grove,Jason Day,Middleweight,No,KO/TKO,1,1:32,win,http://www.ufcstats.com/fight-details/d9d7e8e9149e61b1
126,Jason Brilz,Tim Boetsch,Light Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/39b79764bbac93cb
126,Brandon Vera,Michael Patt,Light Heavyweight,No,KO/TKO,2,1:27,win,http://www.ufcstats.com/fight-details/731a3120fdffa44c
126,Shane Nelson,Aaron Riley,Lightweight,No,KO/TKO,1,0:44,win,http://www.ufcstats.com/fight-details/21b02cb26307ac0f
127,Martin Kampmann,Carlos Condit,Welterweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/ae68274ab6f78cd8
127,Ryan Bader,Carmelo Marrero,Light Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/a7d42315236560e9
127,Tyson Griffin,Rafael Dos Anjos,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/f1100f1bc6cbb351
127,Cole Miller,Junie Browning,Lightweight,No,SUB,1,1:58,win,http://www.ufcstats.com/fight-details/33e576af1d064e4e
127,Gleison Tibau,Jeremy Stephens,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/9c7a67ce1d6a01f9
127,Ricardo Almeida,Matt Horwich,Middleweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/4b9203b86f0aa870
127,Brock Larson,Jesse Sanders,Welterweight,No,SUB,1,2:01,win,http://www.ufcstats.com/fight-details/47e17513aae45a95
127,Tim Credeur,Nick Catone,Middleweight,No,SUB,2,3:45,win,http://www.ufcstats.com/fight-details/c642640db89fb033
127,Jorge Rivera,Nissen Osterneck,Middleweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/4cffb137402f7bb0
127,Rob Kimmons,Joe Vedepo,Middleweight,No,SUB,1,1:54,win,http://www.ufcstats.com/fight-details/a561360edf66ee6f
127,Aaron Simpson,Tim McKenzie,Middleweight,No,KO/TKO,1,1:40,win,http://www.ufcstats.com/fight-details/ddc233f8ca7c05aa
128,Anderson Silva,Thales Leites,Middleweight,Yes,U-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/7291a111058dbf0e
128,Sam Stout,Matt Wiman,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/de84ebe3b8cb8cd3
128,Mauricio Rua,Chuck Liddell,Light Heavyweight,No,KO/TKO,1,4:28,win,http://www.ufcstats.com/fight-details/d29dd21d8881a0e0
128,Krzysztof Soszynski,Brian Stann,Light Heavyweight,No,SUB,1,3:53,win,http://www.ufcstats.com/fight-details/1f64e532f942ef57
128,Cheick Kongo,Antoni Hardonk,Heavyweight,No,KO/TKO,2,2:29,win,http://www.ufcstats.com/fight-details/bcba81de8f082768
128,Luiz Cane,Steve Cantwell,Light Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/0bf025d86cc2a409
128,Denis Kang,Xavier Foupa-Pokam,Middleweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/154da5e0d8541508
128,Nate Quarry,Jason MacDonald,Middleweight,No,KO/TKO,1,2:27,win,http://www.ufcstats.com/fight-details/793432d042384a02
128,Ed Herman,David Loiseau,Middleweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/06142a1de3bbae75
128,Mark Bocek,David Bielkheden,Lightweight,No,SUB,1,4:57,win,http://www.ufcstats.com/fight-details/bdb62b661d033fe2
128,TJ Grant,Ryo Chonan,Welterweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/226de3e7e71f2b4f
128,Eliot Marshall,Vinny Magalhaes,Light Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/c6a5ed1127cbc9b9
129,Lyoto Machida,Rashad Evans,Light Heavyweight,Yes,KO/TKO,2,3:57,win,http://www.ufcstats.com/fight-details/15750dc75b7426f3
129,Matt Hughes,Matt Serra,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/d1e144ce44599f3a
129,Drew McFedries,Xavier Foupa-Pokam,Middleweight,No,KO/TKO,1,0:37,win,http://www.ufcstats.com/fight-details/62fbd9d089a9a306
129,Chael Sonnen,Dan Miller,Middleweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/1e87e0e4da55c92f
129,Frankie Edgar,Sean Sherk,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/eb23f3574b656624
129,Brock Larson,Mike Pyle,Welterweight,No,SUB,1,3:06,win,http://www.ufcstats.com/fight-details/b9be472f456cac79
129,Tim Hague,Pat Barry,Heavyweight,No,SUB,1,1:42,win,http://www.ufcstats.com/fight-details/f1423b63d81c88ea
129,Kyle Bradley,Phillipe Nover,Lightweight,No,KO/TKO,1,1:03,win,http://www.ufcstats.com/fight-details/b4bf090eb5c57903
129,Krzysztof Soszynski,Andre Gusmao,Light Heavyweight,No,KO/TKO,1,3:17,win,http://www.ufcstats.com/fight-details/dd400f38c483f629
129,Yoshiyuki Yoshida,Brandon Wolff,Welterweight,No,SUB,1,2:24,win,http://www.ufcstats.com/fight-details/54d14f98d4a83def
129,George Roop,David Kaplan,Lightweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/5060770f197e2147
130,Rich Franklin,Wanderlei Silva,Catch Weight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/fcf3b0d21df10f56
130,Cain Velasquez,Cheick Kongo,Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/09e7db36cd72bf61
130,Mirko Filipovic,Mostapha Al-Turk,Heavyweight,No,KO/TKO,1,3:06,win,http://www.ufcstats.com/fight-details/3b44d0179f94726c
130,Mike Swick,Ben Saunders,Welterweight,No,KO/TKO,2,3:47,win,http://www.ufcstats.com/fight-details/df28f8cb5a12ec8e
130,Spencer Fisher,Caol Uno,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/cfacff39c9f3b2f9
130,Dan Hardy,Marcus Davis,Welterweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/11ca5d09db47708b
130,Terry Etim,Justin Buchholz,Lightweight,No,SUB,2,2:38,win,http://www.ufcstats.com/fight-details/0d09e95e85efad69
130,Dennis Siver,Dale Hartt,Lightweight,No,SUB,1,3:23,win,http://www.ufcstats.com/fight-details/bb0794053766a866
130,Paul Taylor,Peter Sobotta,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/83314e1ed6f7d94e
130,Paul Kelly,Rolando Delgado,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/cd45a78028039f53
130,Stefan Struve,Denis Stojnic,Heavyweight,No,SUB,2,2:37,win,http://www.ufcstats.com/fight-details/440936f9db783997
130,John Hathaway,Rick Story,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/f25d324841223f26
131,Diego Sanchez,Clay Guida,Lightweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/468d6da7f097e449
131,James Wilks,DaMarques Johnson,Welterweight,Yes,SUB,1,4:54,win,http://www.ufcstats.com/fight-details/036bb5b335e93ca8
131,Chris Lytle,Kevin Burns,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/4ae231bd909ceddc
131,Ross Pearson,Andre Winner,Lightweight,Yes,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/1d30430af5257347
131,Joe Stevenson,Nate Diaz,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/11871325db7a13ec
131,Melvin Guillard,Gleison Tibau,Lightweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/a5a5e24f4dd40fbf
131,Brad Blackburn,Edgar Garcia,Welterweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/08c5dcd426dea606
131,Tomasz Drwal,Mike Ciesnolevicz,Light Heavyweight,No,KO/TKO,1,4:48,win,http://www.ufcstats.com/fight-details/0486ad62f7dfd11e
131,Nick Osipczak,Frank Lester,Welterweight,No,SUB,1,3:40,win,http://www.ufcstats.com/fight-details/707d6023b8723c5d
131,Jason Dent,Cameron Dollar,Lightweight,No,SUB,1,4:46,win,http://www.ufcstats.com/fight-details/43712d71cec9bde6
132,Jon Fitch,Paulo Thiago,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/55833bf5054126e2
132,Brock Lesnar,Frank Mir,Heavyweight,Yes,KO/TKO,2,1:48,win,http://www.ufcstats.com/fight-details/8df2751dcbfa0fa2
132,Georges St-Pierre,Thiago Alves,Welterweight,Yes,U-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/b0dfb313364a7c80
132,Dan Henderson,Michael Bisping,Middleweight,No,KO/TKO,2,3:20,win,http://www.ufcstats.com/fight-details/6d1093a1c31dab94
132,Yoshihiro Akiyama,Alan Belcher,Middleweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/15705df8ba8dcbe1
132,Mark Coleman,Stephan Bonnar,Light Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/f885b95dbb354e3d
132,Jim Miller,Mac Danzig,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/d9c3d7b09d8df3e4
132,Jon Jones,Jake O'Brien,Light Heavyweight,No,SUB,2,2:43,win,http://www.ufcstats.com/fight-details/6f6158830b01ea27
132,Dong Hyun Kim,TJ Grant,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/b6234bf015c80fc5
132,Tom Lawlor,CB Dollaway,Middleweight,No,SUB,1,0:55,win,http://www.ufcstats.com/fight-details/f8896b43f4ecf861
132,Shannon Gugerty,Matt Grice,Lightweight,No,SUB,1,2:36,win,http://www.ufcstats.com/fight-details/55bcf58be822d115
133,BJ Penn,Kenny Florian,Lightweight,Yes,SUB,4,3:54,win,http://www.ufcstats.com/fight-details/73a4a092c1850b57
133,Anderson Silva,Forrest Griffin,Light Heavyweight,No,KO/TKO,1,3:23,win,http://www.ufcstats.com/fight-details/de495aa2ec1f1e91
133,Aaron Riley,Shane Nelson,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/6a61d45818534b19
133,Johny Hendricks,Amir Sadollah,Welterweight,No,KO/TKO,1,0:29,win,http://www.ufcstats.com/fight-details/28037f9be7e0781a
133,Ricardo Almeida,Kendall Grove,Middleweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/a9dc59e90779c1e3
133,Kurt Pellegrino,Josh Neer,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/b71f07f052d0a48b
133,John Howard,Tamdan McCrory,Welterweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/ef6a0ee848382391
133,Alessio Sakara,Thales Leites,Middleweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/faec13fd40b6d797
133,Matthew Riddle,Dan Cramer,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/5a8c92dfbb16d26f
133,George Sotiropoulos,George Roop,Lightweight,No,SUB,2,1:59,win,http://www.ufcstats.com/fight-details/8ead66bc1678519b
133,Jesse Lennox,Danillo Villefort,Welterweight,No,KO/TKO,3,3:37,win,http://www.ufcstats.com/fight-details/ea9edb20f527b49e
134,Antonio Rodrigo Nogueira,Randy Couture,Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/2a23f787fff1d837
134,Thiago Silva,Keith Jardine,Light Heavyweight,No,KO/TKO,1,1:35,win,http://www.ufcstats.com/fight-details/39f07708af6ecfc7
134,Jake Rosholt,Chris Leben,Middleweight,No,SUB,3,1:30,win,http://www.ufcstats.com/fight-details/e3c9c95b67580b9b
134,Nate Marquardt,Demian Maia,Middleweight,No,KO/TKO,1,0:21,win,http://www.ufcstats.com/fight-details/3445246f8e3eba24
134,Brandon Vera,Krzysztof Soszynski,Light Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/6d32a829217cf2fa
134,Aaron Simpson,Ed Herman,Middleweight,No,KO/TKO,2,0:17,win,http://www.ufcstats.com/fight-details/2711e57bbef4d928
134,Gabriel Gonzaga,Chris Tuchscherer,Heavyweight,No,KO/TKO,1,2:27,win,http://www.ufcstats.com/fight-details/4d3297af1b7889ba
134,Mike Russow,Justin McCully,Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/6ae10aa4c6dc986d
134,Todd Duffee,Tim Hague,Heavyweight,No,KO/TKO,1,0:07,win,http://www.ufcstats.com/fight-details/fa0d393a452c0809
134,Mark Munoz,Nick Catone,Middleweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/fd292c2a587bb2f5
134,Evan Dunham,Marcus Aurelio,Lightweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/b0958ed411ae9675
135,Nate Diaz,Melvin Guillard,Lightweight,No,SUB,2,2:13,win,http://www.ufcstats.com/fight-details/1287c631cb74f1d9
135,Gray Maynard,Roger Huerta,Lightweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/b4a81d7eb4e42c1c
135,Carlos Condit,Jake Ellenberger,Welterweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/aceaa32be99719b0
135,Nate Quarry,Tim Credeur,Middleweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/b589aba75770bc6b
135,Brian Stann,Steve Cantwell,Light Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/c1be2b862f737c18
135,Mike Pyle,Chris Wilson,Welterweight,No,SUB,3,2:15,win,http://www.ufcstats.com/fight-details/7c620723b6840231
135,CB Dollaway,Jay Silva,Middleweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/e83b214695941af1
135,Jeremy Stephens,Justin Buchholz,Lightweight,No,KO/TKO,1,3:23,win,http://www.ufcstats.com/fight-details/4553c3ab494c2d05
135,Mike Pierce,Brock Larson,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/0454bfbc49e95c16
135,Ryan Jensen,Steve Steinbeiss,Middleweight,No,SUB,1,3:56,win,http://www.ufcstats.com/fight-details/d6e75e0238d3ad9b
136,Vitor Belfort,Rich Franklin,Catch Weight,No,KO/TKO,1,3:02,win,http://www.ufcstats.com/fight-details/ec271393bc31ab72
136,Junior Dos Santos,Mirko Filipovic,Heavyweight,No,KO/TKO,3,2:00,win,http://www.ufcstats.com/fight-details/2ff09ddaa2b78cc4
136,Paul Daley,Martin Kampmann,Welterweight,No,KO/TKO,1,2:31,win,http://www.ufcstats.com/fight-details/acfa3a3c0d09bb57
136,Josh Koscheck,Frank Trigg,Welterweight,No,KO/TKO,1,1:25,win,http://www.ufcstats.com/fight-details/fd61b04ee64f7f20
136,Tyson Griffin,Hermes Franca,Lightweight,No,KO/TKO,2,3:26,win,http://www.ufcstats.com/fight-details/b272e9a4ed7a1b23
136,Efrain Escudero,Cole Miller,Lightweight,No,KO/TKO,1,3:36,win,http://www.ufcstats.com/fight-details/656e1040e6e007b2
136,Tomasz Drwal,Drew McFedries,Middleweight,No,SUB,2,1:03,win,http://www.ufcstats.com/fight-details/a2da03d9c25b49e5
136,Jim Miller,Steve Lopez,Lightweight,No,KO/TKO,2,0:48,win,http://www.ufcstats.com/fight-details/42a7d576dc207e63
136,Nik Lentz,Rafaello Oliveira,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/92ea4999f99f55fd
136,Rick Story,Brian Foster,Welterweight,No,SUB,2,1:09,win,http://www.ufcstats.com/fight-details/7b06e7f2b34d24b8
136,Eliot Marshall,Jason Brilz,Light Heavyweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/d359fe8a99250f64
136,Vladimir Matyushenko,Igor Pokrajac,Light Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/e314474cb6a7a65c
136,Rafael Dos Anjos,Rob Emerson,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/329a097e0b53daac
137,Lyoto Machida,Mauricio Rua,Light Heavyweight,Yes,U-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/e60e53bdc614a0af
137,Cain Velasquez,Ben Rothwell,Heavyweight,No,KO/TKO,2,0:58,win,http://www.ufcstats.com/fight-details/b4627dd3bb50be2c
137,Gleison Tibau,Josh Neer,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/92975b516e6463b6
137,Joe Stevenson,Spencer Fisher,Lightweight,No,KO/TKO,2,4:03,win,http://www.ufcstats.com/fight-details/1238f31a41b78528
137,Anthony Johnson,Yoshiyuki Yoshida,Welterweight,No,KO/TKO,1,0:41,win,http://www.ufcstats.com/fight-details/7a72d7448159fb59
137,Ryan Bader,Eric Schafer,Light Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/5c612d2cc1f5da21
137,Pat Barry,Antoni Hardonk,Heavyweight,No,KO/TKO,2,2:30,win,http://www.ufcstats.com/fight-details/d77a72e3fa8db853
137,Chael Sonnen,Yushin Okami,Middleweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/32ae3f0d43babd86
137,Jorge Rivera,Rob Kimmons,Middleweight,No,KO/TKO,3,1:53,win,http://www.ufcstats.com/fight-details/5a9ecff594dc6bb9
137,Kyle Kingsbury,Razak Al-Hassan,Light Heavyweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/03c2cebad8d8c012
137,Stefan Struve,Chase Gormley,Heavyweight,No,SUB,1,4:04,win,http://www.ufcstats.com/fight-details/1298d89922befa8c
138,Randy Couture,Brandon Vera,Light Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/7cdc6fdf983fb412
138,Dan Hardy,Mike Swick,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/bf8164367980fcd3
138,Michael Bisping,Denis Kang,Middleweight,No,KO/TKO,2,4:24,win,http://www.ufcstats.com/fight-details/b12d96ba9426b8d4
138,Matt Brown,James Wilks,Welterweight,No,KO/TKO,3,2:27,win,http://www.ufcstats.com/fight-details/2c07f8ba25640237
138,Ross Pearson,Aaron Riley,Lightweight,No,KO/TKO,2,4:38,win,http://www.ufcstats.com/fight-details/b4ebb7576e9745e7
138,John Hathaway,Paul Taylor,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/cb510afff3dafdab
138,Terry Etim,Shannon Gugerty,Lightweight,No,SUB,2,1:24,win,http://www.ufcstats.com/fight-details/4f36bc6fe119c4ac
138,Nick Osipczak,Matthew Riddle,Welterweight,No,KO/TKO,3,3:53,win,http://www.ufcstats.com/fight-details/81283a33e907dbbe
138,Dennis Siver,Paul Kelly,Lightweight,No,KO/TKO,2,2:53,win,http://www.ufcstats.com/fight-details/6c569785225fd2e7
138,Alexander Gustafsson,Jared Hamman,Light Heavyweight,No,KO/TKO,1,0:41,win,http://www.ufcstats.com/fight-details/964245b54324810d
138,Andre Winner,Rolando Delgado,Lightweight,No,KO/TKO,1,3:22,win,http://www.ufcstats.com/fight-details/b0ee33ab448e252b
139,Forrest Griffin,Tito Ortiz,Light Heavyweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/9fa3f9f7caf429d6
139,Josh Koscheck,Anthony Johnson,Welterweight,No,SUB,2,4:47,win,http://www.ufcstats.com/fight-details/31f12d3f95576ef4
139,Paulo Thiago,Jacob Volkmann,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/70228adf93b6434f
139,Rogerio Nogueira,Luiz Cane,Light Heavyweight,No,KO/TKO,1,1:56,win,http://www.ufcstats.com/fight-details/119b156ded2af0f1
